239455968.0 4650
246136536.0 4610
414611752.0 11540
324488096.0 7130
713241920.0 13940
787831264.0 17740
143825472.0 2840
106618664.0 2040
130385488.0 2270
140691528.0 2740
90189192.0 1770
57992071.2 2910
110046546.39999999 4130
126503462.4 2230
200876227.20000002 4760
165337350.4 3050
203807977.60000002 5260
176953529.6 3340
174370364.8 3040
75853392.0 1040
143825472.0 2840
54694776.0 1020
33272648.0 660
138499709.60000002 2450
143920896.0 2810
84431933.6 1690
153839571.2 6780
120638604.79999998 2120
126989911.99999999 3260
160193342.39999998 3040
87786115.19999999 1690
222164258.39999998 5540
260855414.39999998 4890
253097751.19999996 3620
206086098.39999998 7100
94383833.6 1940
227673090.39999998 4070
143825472.0 2840
54694776.0 1020
33272648.0 660
128079592.0 2260
147963608.0 2890
66607280.0 1410
62981352.0 2930
60784648.0 1170
57273824.0 3130
39751784.0 690
56419048.0 1010
57505304.0 1010
43892296.0 900
38549608.0 1590
46709248.0 920
68986192.0 1320
66768216.0 1220
40506328.0 860
32492704.0 560
55674248.0 980
28913944.0 610
32933528.0 1850
34515240.0 800
59076648.0 1110
51350048.0 880
49214712.0 930
38648688.0 790
54194784.0 1050
70608880.0 1310
66971360.0 1210
50018648.0 700
54585024.0 760
61124512.0 800
42725440.0 440
178248200.0 6330
47573552.0 1590
40325624.0 680
41901232.0 710
152697784.0 2750
47356904.0 860
101101432.0 1990
158208019.20000002 3100
38956544.0 730
77804751.2 1470
114002451.20000002 2000
103321618.4 2080
123196946.4 2340
121339099.20000002 5210
70897921.6 2250
59107760.8 1050
34899805.6 610
63277174.400000006 2020
44847572.0 920
75884811.2 1540
69089108.0 1230
44556960.800000004 880
35741974.400000006 710
37401531.2 600
69103944.8 1460
36226880.800000004 1950
17995876.8 340
57693248.80000001 1090
58881380.800000004 1030
49145148.80000001 930
42513556.800000004 870
59614262.400000006 1150
74176660.80000001 1370
90537312.80000001 1490
47880140.0 650
52726344.0 740
80640340.0 880
55403480.0 680
142240199.20000002 6830
52330907.2 870
94909892.0 1580
123386260.80000001 2320
84573288.80000001 1530
94478850.4 1980
158208019.20000002 3100
38956544.0 730
77804751.2 1470
114002451.20000002 2000
85078496.80000001 1770
60168820.80000001 1080
48335029.6 1040
153958579.20000002 5710
86570642.4 2560
125911165.6 2330
91090630.4 2620
61241672.80000001 1190
43546905.6 780
55263656.800000004 1080
60151660.800000004 1090
102782600.80000001 2490
95308408.80000001 2630
155946956.0 2930
52790971.20000001 1010
46110768.0 850
146191487.20000002 2360
38314760.0 530
99788928.8 1200
55323373.6 620
103344512.0 4290
116686759.20000002 3800
46423115.2 780
153911322.40000004 2790
43932768.00000001 790
94299832.0 1860
121831952.0 2370
