239455968.0 4650
164713824.0 2920
242903264.0 6570
93564896.0 3870
117460584.0 2070
182190456.0 4320
149491944.0 2820
241589416.0 5920
119456456.0 2140
251658240.0 4800
218980264.0 2740
251658240.0 8110
164417600.0 3070
143825472.0 2840
96073704.0 1830
109892656.0 1910
138705768.0 2740
95115480.0 1890
86273312.0 3370
98041480.0 3920
69949816.0 1240
96309424.0 1760
87764024.0 2520
116780368.0 2250
99880800.0 1940
109411168.0 2250
90274200.0 2840
90131616.0 1570
113954856.0 2280
119016008.0 2190
127150048.0 1890
62474928.0 850
208875824.0 5580
76947712.0 3010
82501208.0 1380
87936904.0 1540
130141312.0 2400
156588224.0 3120
143825472.0 2840
84807584.0 1610
82138744.0 1430
119293232.0 2210
108853432.0 2180
90003960.0 1680
67978848.0 3160
107534528.0 4030
65567392.0 1170
78267904.0 1480
81848896.0 2410
104075648.0 1980
84139624.0 1670
120978088.0 2290
98022128.0 3150
87553392.0 1530
86124856.0 1730
124244672.0 2330
87284272.0 1460
101942072.0 1410
140027120.0 1600
108634672.0 5110
79015496.0 2470
82172840.0 1370
91415096.0 1660
120549552.0 2210
123088240.0 2510
