167619177.6 3270
39271408.0 730
127536640.0 2290
26408037.599999998 490
74091328.0 1410
76396688.0 1520
112745298.39999999 2150
85766430.39999999 3580
122061612.80000001 4180
252775314.39999998 5680
128654227.2 2420
106811796.0 1930
230161747.2 5620
44763544.0 930
248681411.99999997 4390
238811075.99999997 2980
109416304.0 6000
104406237.6 2060
191836888.0 3450
117032432.0 2210
