60742800 7630
30661592 1550
76998248 3310
121727440 4960
110289120 4560
96424104 4410
74752528 3240
106497112 7620
41304488 3650
42784712 5400
23289672 1310
55783848 2430
109361288 5500
67498432 8030
37757112 1800
73647128 3120
118195304 4810
111490240 4600
100425488 4430
72207680 3380
102126592 7770
39861184 3470
34137168 4620
23267016 1400
52473224 2260
108913880 5560
93182152 9260
41633728 1880
86882592 3560
115649416 4750
98358392 4010
93894800 4160
75579240 4030
75837952 5990
37466848 3210
41316752 5330
24560760 1420
50160400 2150
110103504 5600
93182152 9260
29073976 1340
39858216 1620
84813408 3480
92168736 3820
88781832 3640
79520896 3580
84131752 3960
104323016 8550
31213240 2620
32452296 4300
24396168 1410
41261472 1720
104811504 9810
38840936 1670
85490152 3520
116831480 4790
99076208 4050
93243992 4200
62578152 3270
86502120 7180
31624432 2440
46858032 5670
23289672 1240
45160952 1910
106623056 5460
104811504 9810
51981320 2180
30707064 1320
16619064 690
50135472 2000
36321312 1490
29799416 1300
49328568 1980
49977752 2080
55447496 2870
42138720 1360
39730864 1880
31563664 1610
104811504 9810
47377200 2000
71252784 2960
67226080 2720
55317816 2300
57359048 2360
42832560 1740
74671480 3340
78600568 3960
96681232 8080
87490408 8300
60941728 2710
65611696 3500
104811504 9810
66568632 2810
80015760 3260
94655688 3910
83127864 3420
99877616 4390
85774736 4880
91262840 7330
70436640 7410
85933840 4050
80101376 4000
77280176 3080
104811504 9810
81017936 3420
74278440 2990
83850168 3480
92281424 3780
100515448 4470
79187640 4610
72630080 6040
73719608 7740
71911200 3380
74459080 3950
69342184 3410
104811504 9810
35758224 1550
20761768 830
26035480 1120
51632184 2090
38416888 1530
35699928 1550
39236688 1580
42743992 1760
20428448 860
42138720 2290
39730864 1500
41780944 1650
104811504 9810
43257384 1840
16218920 670
25544144 1090
39067496 1590
36321312 1440
29281784 1230
36769752 1570
42609904 1710
44320296 1840
42138720 2310
39730864 1450
41780944 1700
104811504 9810
40739864 1740
32825032 1380
33962368 1400
39067496 1560
36321312 1480
48833696 2070
9526824 370
29634528 1220
44320296 1840
42138720 2310
39730864 1420
41780944 1730
104811504 9810
214660984 8910
195076088 8220
194195296 12990
23741688 4400
21689784 1480
29281784 1730
199632488 9700
104811504 9810
214660984 8910
195076088 8220
194195296 12990
93376192 8410
213851128 9900
104811504 9810
103657368 4360
130963200 5360
128083264 5840
111110120 4660
120260848 9380
39020848 5420
24799736 1550
142757984 7100
122788648 5060
104811504 9810
62137344 2620
103816928 4220
97311448 4040
116019392 5360
68976944 2700
101894592 7130
47535664 3740
26850304 4490
24820536 1730
42138720 2300
121358872 6030
104811504 9810
68612024 2900
121876616 4970
96555936 3980
104443120 4750
72943192 3140
84409744 6180
53442032 4130
31169464 5000
18534672 1130
56260944 2780
153105488 7580
